Handle,Title,Tier,VariantSKU,Option1,Option2,Option3,Price
marlee-midback-chair-bonded-leather-mvl11722,Marlee Midback Chair Bonded Leather MVL11722,D,GLOMVL11722,With Arms,,,399.99
marlee-midback-chair-bonded-leather-mvl11722,Marlee Midback Chair Bonded Leather MVL11722,D,GLOMVL11723,Without Arms,,,329.99
marlee-synchro-tilter-chairs,Marlee Synchro-Tilter Chairs,D,GLB-MVL11722,Default Title,,,399.99
meeting-table,Meeting Table,D,HDL-INV-2436TBL-SQ2OFT,"24""x36""",White,,379.99
meeting-table,Meeting Table,D,,"24""x36""",Grey,,379.99
meeting-table,Meeting Table,D,,"24""x36""",Black,,379.99
meeting-table,Meeting Table,D,HDL-INV-2448TBL-SQ2OFT,"24""x48""",White,,429.99
meeting-table,Meeting Table,D,,"24""x48""",Grey,,379.99
meeting-table,Meeting Table,D,,"24""x48""",Black,,379.99
meeting-table,Meeting Table,D,HDL-INV-3060TBL-SQ2OFT,"30""x60""",White,,499.99
meeting-table,Meeting Table,D,,"30""x60""",Grey,,379.99
meeting-table,Meeting Table,D,,"30""x60""",Black,,379.99
meeting-table,Meeting Table,D,HDL-INV-3066TBL-SQ2OFT,"30""x66""",White,,519.99
meeting-table,Meeting Table,D,,"30""x66""",Grey,,379.99
meeting-table,Meeting Table,D,,"30""x66""",Black,,379.99
meeting-table,Meeting Table,D,HDL-INV-3072TBL-SQ2OFT,"30""x72""",White,,529.99
meeting-table,Meeting Table,D,,"30""x72""",Grey,,379.99
meeting-table,Meeting Table,D,,"30""x72""",Black,,379.99
mesh-chair-java-otg10902,Mesh Chair Java OTG10902,D,GLO OTG10902,Default Title,,,249.99
metal-apex-desk,Metal APEX Desk,D,MTYB AP3060.BBF2,"30""x60""",,,2199.99
metal-apex-desk,Metal APEX Desk,D,MTY AP3072.BBF2,"30""x72""",,,2499.99
metal-cross-base-with-levelers,Metal Cross Base with Levelers,D,HDL-900-CROSS-B-27-BLK,Black,"27"" High",,280.00
metal-cross-base-with-levelers,Metal Cross Base with Levelers,D,HDL- 900-CNTR27 BLK,Black,"34"" Counter",,369.99
metal-cross-base-with-levelers,Metal Cross Base with Levelers,D,HDL-900-CROSS-B-27 SIL,Silver,"27"" High",,280.00
metal-cross-base-with-levelers,Metal Cross Base with Levelers,D,HDL- 900-CNTR27 SIL,Silver,"34"" Counter",,369.99
metal-desk-laminate-top,Metal Desk Laminate Top,D,MTY-IS-AP2460.BBF.MOD,Default Title,,,1799.99
metal-round-metal-base,Metal Round Metal Base,D,HDL900-ROU20-BLK,Black,"27"" Desk Height",,299.99
metal-round-metal-base,Metal Round Metal Base,D,HDL-900-ROU20BAR-BLK,Black,"41"" Bar Height",,369.99
metal-round-metal-base,Metal Round Metal Base,D,HDL-900-ROU20CFT-BLK,Black,Coffe Table Height,,299.99
metal-round-metal-base,Metal Round Metal Base,D,HDL-900-ROU20-SIL,Silver,"27"" Desk Height",,299.99
metal-round-metal-base,Metal Round Metal Base,D,HDL-900-ROU20BAR-SIL,Silver,"41"" Bar Height",,369.99
metal-round-metal-base,Metal Round Metal Base,D,HDL-900-ROU20CFT-SIL,Silver,Coffe Table Height,,299.99
metal-square-metal-base,Metal Square Metal Base,D,HDL900-SQB20-BLK,Black,"27"" Desk Height",,299.99
metal-square-metal-base,Metal Square Metal Base,D,HDL-900-SQB20BAR-BLK,Black,"41"" Bar Height",,369.99
metal-square-metal-base,Metal Square Metal Base,D,HDL-900-SQB20CFT-BLK,Black,Coffe Table Height,,299.99
metal-square-metal-base,Metal Square Metal Base,D,HDL-900-SQB20-SIL,Silver,"27"" Desk Height",,299.99
metal-square-metal-base,Metal Square Metal Base,D,HDL-900-SQB20BAR-SIL,Silver,"41"" Bar Height",,369.99
metal-square-metal-base,Metal Square Metal Base,D,HDL-900-SQB20CFT-SIL,Silver,Coffe Table Height,,299.99
metal-square-metal-base,Metal Square Metal Base,D,,White,"27"" Desk Height",,299.99
metal-square-metal-base,Metal Square Metal Base,D,,White,"41"" Bar Height",,369.99
metal-square-metal-base,Metal Square Metal Base,D,,White,Coffe Table Height,,299.99
minto-low-back-stacking-armchair-mvl2747,Minto | Low Back Stacking Armchair MVL2747,D,GLB MVL2747,Default Title,,,158.90
ml-bar-stool,ML Bar Stool,D,GLO-ML171733,Default Title,,,999.99
ml-series-lounge-chair,ML Series Lounge Chair,D,GLO-ML2630,Default Title,,,1499.99
mobile-machine-stand-with-shelf-on-wheels,Mobile Machine Stand with Shelf on wheels,D,IOF-C901221,Default Title,,,899.99
mobile-pedestal-digital-lock,Mobile Pedestal & Digital Lock,D,OFGODM162327-MP-BBF-P1,Default Title,,,599.99
mobile-pedestal-file-file,Mobile Pedestal File / File,D,IOF IFFM21,Default Title,,,458.99
modern-grigio-reception-desk,Modern Grigio Reception Desk,D,IOFW10R,Default Title,,,2799.99
momentum-series-combos-keyboard-arm-premium-quality,Momentum Series Combos Keyboard Arm (Premium Quality),D,RIC 5007438C3,Default Title,,,563.99
monitor-arms,Monitor Arms,D,,option_1,,,199.99
monitor-arms,Monitor Arms,D,,option_3,,,199.99
mvl2732-annapolis-high-back-luxhide-tilter,MVL2732 Annapolis | High Back Luxhide Tilter,D,GLOMVL2732,Default Title,,,219.99
mvl3101-avro-mesh-back-synchro-tilter-chair,MVL3101 Avro Mesh Back Synchro-Tilter Chair,D,GLBMVL3101,Default Title,,,469.99
mvl3103-avro-upholstered-seat-mesh-back-multi-tilter,MVL3103 Avro | Upholstered Seat & Mesh Back Multi-Tilter,D,GLB MVL3103,Default Title,,,499.99
nesting-training-table-8-colour-choices,Nesting Training Table (8 Colour Choices),D,OSP-84224,"48""x24""",,,349.99
nesting-training-table-8-colour-choices,Nesting Training Table (8 Colour Choices),D,OSP-84225,"60""x24""",,,419.99
nesting-training-table-8-colour-choices,Nesting Training Table (8 Colour Choices),D,OSP84226,"72""x24""",,,489.99
new-pneumatic-single-arm-monitor-stand,"""New"" Pneumatic Single-Arm Monitor Stand",D,HDL-100-MA2C,Dual Arm,,,369.99
new-pneumatic-single-arm-monitor-stand,"""New"" Pneumatic Single-Arm Monitor Stand",D,HDL-100-MA1C,Single Arm,,,269.99
newland-bookcases-assembled,Newland Bookcases (Assembled),D,GLONL48BC,"48.6"" High",,,399.99
newland-bookcases-assembled,Newland Bookcases (Assembled),D,GLONL66BC,"66.6"" High",,,479.99
nourish-high-back-bariatric-patient-chair-gc3685-1,Nourish™ High Back Bariatric Patient Chair (GC3685),D,GLB-GC3685,Default Title,,,2681.28
nutmeg-reception,Nutmeg Reception,D,IOFW19R,Default Title,,,2733.00
obusforme-comfort-high-back-chair-1260-3-schukra,ObusForme Comfort High Back Chair  1260-3 Schukra,D,,Default Title,,,769.99
obusforme-comfort-medium-back-chair-fabric-1241-3-copy-1,ObusForme Comfort Medium back Chair  1261-3 Schukra,D,GLB 1261-3,Default Title,,,749.99
oci-platinum-monitor-arms,OCI Platinum Monitor Arms,D,ERGOACCESS-LR72-927B-G1,"Up to 19"" (Outside to outside)",,,425.00
oci-platinum-monitor-arms,OCI Platinum Monitor Arms,D,ERGOACCESS-LR72-927B-LP72S,"Up to 23"" (Outside to outside)",,,425.00
offices-to-go-ashmont-tilter-chair-1,Offices to Go® Ashmont Tilter Chair,D,GLB-MVL2780,Default Title,,,499.99
offices-to-go-chair-2,Offices To Go Chair,D,GLBOTG11341WA45,Default Title,,,321.00
offices-to-go-ionic-table-36-x-36-x-29-material-metal-base-finish-absolute-acajou-black-base-sandtex-1,"Offices To Go Ionic Table - 36"" x 36"" x 29"" - Material: Metal Base - Finish: Absolute Acajou, Black Base, Sandtex",D,GLBML36RXACJ,Default Title,,,379.99
offices-to-go-newland-l-shaped-suite-nlp420,Offices to Go® Newland™ L-Shaped Suite NLP420,D,GLBNLP420,Default Title,,,1799.99
offices-to-go-newland-u-shaped-suites-nlp406,Offices to Go® Newland™ U-Shaped Suites NLP406,D,GLB NLP406,Default Title,,,2369.99
otg-mobile-foot-kit-pack-of-2,OTG | Mobile Foot Kit - Pack of 2,D,GLO-MLDCFKP,Default Title,,,169.99
otg-panels,OTG Panels,D,GLO-ML6636FFP,"66""H x 36""W",,,439.99
otg-panels,OTG Panels,D,GLO-ML6660FFP,"66""H x 60""W",,,529.99
otg-panels,OTG Panels,D,GLO ML6648FFP,"66""h x 48""W",,,499.99
otg3915-centro-guest-chair,OTG3915 Centro Guest Chair,D,GLBOTG3915PU30BL20,Default Title,,,249.99
otgma2-dual-monitor-arm,OTGMA2 Dual Monitor Arm,D,,Default Title,,,159.99
outdoor-park-benches,Outdoor Park Benches,D,SCN-NJ027,"60"" Wide",,,1099.99
outdoor-park-benches,Outdoor Park Benches,D,SCN-NJ029,"72"" Wide",,,1199.99
partitions-66-high,"Partitions 66"" High",D,GLB-1@ML6660+2@ML6648FFP,Default Title,,,1299.99
partitions-66-high-2-offices-1,"Partitions 66"" High 2 Offices",D,GLB-2@ML6660+3@ML6648FFP,Default Title,,,2099.99
partitions-66-high-3-offices-1,"Partitions 66"" High 3 Offices",D,GLB-3@ML6660+4@ML6648FFP,Default Title,,,2999.00
partitions-66-high-6-offices,"Partitions 66"" High 6 Offices",D,GLB-3@ML6660+8@ML6648FFP,Default Title,,,4599.00
planter,Planter,D,BEL-HFP154829-GVS,Default Title,,,1399.99
planters,Planters,D,GLO-PN4229PL,3 Pot,,,599.99
planters,Planters,D,GLO-PN7229PL,5 Pot,,,799.99
please-select-a-finish,Please select a Finish,D,,BL18 Bonded Leather,,,35.00
please-select-a-finish,Please select a Finish,D,,BL19 Bonded Leather,,,35.00
please-select-a-finish,Please select a Finish,D,,BL20 Bonded Leather,,,35.00
please-select-a-finish,Please select a Finish,D,,BL23 Bonded Leather,,,35.00
please-select-a-finish,Please select a Finish,D,,BL23 Bonded Leather (1),,,35.00
please-select-a-finish,Please select a Finish,D,,BL26 Bonded Leather,,,35.00
please-select-a-finish,Please select a Finish,D,,BL27 Bonded Leather,,,35.00
please-select-a-finish,Please select a Finish,D,,BL27 Bonded Leather (1),,,35.00
please-select-a-finish,Please select a Finish,D,,BL29 Bonded Leather,,,35.00
please-select-a-finish,Please select a Finish,D,,BL31 Bonded Leather,,,35.00
please-select-a-finish,Please select a Finish,D,,BL32 Bonded Leather,,,35.00
please-select-a-finish,Please select a Finish,D,,BL34 Bonded Leather,,,35.00
please-select-a-finish,Please select a Finish,D,,BL38 Bonded Leather,,,35.00
please-select-a-finish-1,Please Select a Finish,D,,Black,,,350.00
please-select-a-finish-1,Please Select a Finish,D,,White,,,350.00
plexiglass-hanging-modesty-panel-48-width-x-15-height-2,"Plexiglass Hanging Modesty Panel - 48"" Width x 15"" Height",D,HTWINVLAYOUT15GD,Default Title,,,1999.99
plexiglass-modesty-panels,Plexiglass Modesty Panels,D,HDLINV-MP1-1530PLX,"30""",,,199.99
plexiglass-modesty-panels,Plexiglass Modesty Panels,D,HDLINV-MP1-1548PLX,"48""",,,209.99
plexiglass-modesty-panels,Plexiglass Modesty Panels,D,HDLINV-MP1-1560PLX,"60""",,,219.99
plexiglass-modesty-panels,Plexiglass Modesty Panels,D,HDLINV-MP1-1566PLX,"66""",,,239.99
pneumatic-single-table,PNEUMATIC SINGLE TABLE,D,IOF-PN2420/LAPTOP,Laptop Cut,"24"" x 20""",,890.00
pneumatic-single-table,PNEUMATIC SINGLE TABLE,D,IOF-PN3020/LAPTOP,Laptop Cut,"30"" x 20""",,910.00
pneumatic-single-table,PNEUMATIC SINGLE TABLE,D,IOF-PN3620/LAPTOP,Laptop Cut,"36"" x 20""",,945.00
pneumatic-single-table,PNEUMATIC SINGLE TABLE,D,IOF-PN2420,Rectangle,"24"" x 20""",,840.00
pneumatic-single-table,PNEUMATIC SINGLE TABLE,D,IOF-PN3020,Rectangle,"30"" x 20""",,860.00
pneumatic-single-table,PNEUMATIC SINGLE TABLE,D,IOF-PN3620,Rectangle,"36"" x 20""",,895.00
pneumatic-single-table,PNEUMATIC SINGLE TABLE,D,IOF-PN2420/R2,"Rectangle with 2"" rounded cornere","24"" x 20""",,890.00
pneumatic-single-table,PNEUMATIC SINGLE TABLE,D,IOF-PN3020/R2,"Rectangle with 2"" rounded cornere","30"" x 20""",,910.00
pneumatic-single-table,PNEUMATIC SINGLE TABLE,D,IOF-PN3620/R2,"Rectangle with 2"" rounded cornere","36"" x 20""",,945.00
pod-phone-booths,POD Phone Booths,D,,Default Title,,,0.00
polycarbonate-chairmat-for-hard-floors-hard-floor-60x-46-1,"Polycarbonate Chairmat for Hard Floors - Hard Floor 60""x 46""",D,DEFCM21442FPC,Default Title,,,229.99
power-plant-500222pp90-daisychaining,Power Plant 500222PP90 Daisychaining,D,RIC500222PP90,black,,,149.99
power-plant-500222pp90-daisychaining,Power Plant 500222PP90 Daisychaining,D,RIC500222PP30,white,,,149.99
power-station-with-3-outlets-and-2-usb,Power Station with 3 Outlets and 2 USB,D,RIC-201314100,Default Title,,,425.00
premium-plinth-cylinder-table-recessed-base-2,"Premium Plinth Cylinder Table, Recessed Base",D,GLB-CPPD1816,"18"" x 16""H",,,599.99
premium-plinth-cylinder-table-recessed-base-2,"Premium Plinth Cylinder Table, Recessed Base",D,GLB-CPPD1821,"18"" x 21""H",,,619.99
premium-plinth-cylinder-table-recessed-base-2,"Premium Plinth Cylinder Table, Recessed Base",D,GLB-CPPD2416,"24"" x 16""H",,,629.99
premium-plinth-cylinder-table-recessed-base-2,"Premium Plinth Cylinder Table, Recessed Base",D,GLB-CPPD2421,"24"" x 21""H",,,637.55
premium-plinth-cylinder-table-recessed-base-2,"Premium Plinth Cylinder Table, Recessed Base",D,GLB-CPPD3016,"30"" x 16""H",,,719.99
premium-plinth-cylinder-table-recessed-base-2,"Premium Plinth Cylinder Table, Recessed Base",D,GLO-CPPD3021,"30"" x 21""H",,,779.99
primacare-ht-patient-mid-back-bariatric-open-arms-gc3638-1,"Primacare™ HT Patient Mid Back Bariatric, Open Arms (GC3638)",D,"GLB GC3638, 10VV48, 20TTU, 45SS-1",Grey,,,1470.00
primacare-ht-patient-mid-back-bariatric-open-arms-gc3638-1,"Primacare™ HT Patient Mid Back Bariatric, Open Arms (GC3638)",D,"GLB GC3638, 10VV48, 20TMO, 45EM",Oak,,,1470.00
prime-49-6h-two-file-multi-stor-cabinet-36w-x-18d-one-adjustable-shelf-gucc41g1836p,"Prime™ 49.6""H Two File Multi-Stor Cabinet, 36""W x 18""D - One Adjustable Shelf (GUCC41G1836P)",D,GLO-GUCC41G1830P,"30"" Wide",,,1572.00
prime-49-6h-two-file-multi-stor-cabinet-36w-x-18d-one-adjustable-shelf-gucc41g1836p,"Prime™ 49.6""H Two File Multi-Stor Cabinet, 36""W x 18""D - One Adjustable Shelf (GUCC41G1836P)",D,GLO GUCC41G1836P,"36"" Wide",,,1768.00
prime-49-6h-two-file-multi-stor-cabinet-36w-x-18d-one-adjustable-shelf-gucc41g1836p,"Prime™ 49.6""H Two File Multi-Stor Cabinet, 36""W x 18""D - One Adjustable Shelf (GUCC41G1836P)",D,GLO-GUCC41G1842P,"42"" Wide",,,1899.00
prime-multi-storage-cabinet-lateral-file,Prime Multi-Storage Cabinet / Lateral File,D,GLO GUCC51C1830P,"30"" Wide",,,2019.99
prime-multi-storage-cabinet-lateral-file,Prime Multi-Storage Cabinet / Lateral File,D,GLO-GUCC51C1836P,"36"" Wide",,,2129.99
prime-multi-storage-cabinet-lateral-file,Prime Multi-Storage Cabinet / Lateral File,D,GLO-GUCC51C1842P,"42"" Wide",,,2229.99
privacy-desk-top-dividers,Privacy Desk Top Dividers,D,GLB-PT9PP3013-1,"30"" x 13""",,,150.00
privacy-desk-top-dividers,Privacy Desk Top Dividers,D,GLB-PT9PP3613-1,"36"" x 13""",,,155.00
privacy-desk-top-dividers,Privacy Desk Top Dividers,D,GLB-PT9PP4213-1,"42"" x 13""",,,160.00
privacy-desk-top-dividers,Privacy Desk Top Dividers,D,GLB-PT9PP4813-1,"48"" x 13""",,,165.00
privacy-desk-top-dividers,Privacy Desk Top Dividers,D,GLB-PT9PP5413-1,"54"" x 13""",,,170.00
privacy-desk-top-dividers,Privacy Desk Top Dividers,D,GLB-PT9PP6013-1,"60"" x 13""",,,175.00
privacy-desk-top-dividers,Privacy Desk Top Dividers,D,GLB-PT9PP6613-1,"66"" x 13""",,,180.00
privacy-desk-top-dividers,Privacy Desk Top Dividers,D,GLB-PT9PP7213-1,"72"" x 13""",,,185.00
quick-assembly-electric-height-adjustable-base,Quick Assembly Electric Height Adjustable Base,D,GLB-MLIR30R-MLIR30B-BLK,black-1,,,999.99
quick-assembly-electric-height-adjustable-base,Quick Assembly Electric Height Adjustable Base,D,GLB-MLIR30R-MLIR30B-TUNG,silver-1,,,999.99
quick-assembly-electric-height-adjustable-base,Quick Assembly Electric Height Adjustable Base,D,GLB-MLIR30R-MLIR30B-WHITE,white,,,999.99
quick-assembly-electric-height-adjustable-base-2-legs,Quick Assembly Electric Height Adjustable Base - 2 legs,D,GLBMLIR30B BLK,Black,,,699.99
quick-assembly-electric-height-adjustable-base-2-legs,Quick Assembly Electric Height Adjustable Base - 2 legs,D,GLB MLIR30B TUN,Silver,,,699.99
quick-assembly-height-adjustable-base,Quick Assembly Height Adjustable Base,D,HDL-CLI-E1-3LEGBL,Black,,,944.49
quick-assembly-height-adjustable-base,Quick Assembly Height Adjustable Base,D,HDL-CLI-E1-3LEGSIL,Silver,,,944.49
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB3660,"36""x60""","1""",,499.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB3660TT,"36""x60""","1.5""",,555.90
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB3672,"36""x72""","1""",,519.00
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB3672TT,"36""x72""","1.5""",,619.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB3684,"36""x84""","1""",,669.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB3684TT,"36""x84""","1.5""",,799.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB3696,"36""x96""","1""",,799.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB3696TT,"36""x96""","1.5""",,849.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB42120,"42""x120","1""",,849.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB42120TT,"42""x120","1.5""",,929.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB42144,"42""x144""","1""",,899.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB42144TT,"42""x144""","1.5""",,999.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB4260,"42""x60""","1""",,499.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB4260TT,"42""x60""","1.5""",,599.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB4272,"42""x72""","1""",,519.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB48192TT,"42""x72""","1.5""",,629.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB4284,"42""x84""","1""",,669.90
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB4284TT,"42""x84""","1.5""",,669.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB4296,"42""x96""","1""",,740.00
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB4296TT,"42""x96""","1.5""",,799.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB48144,"48""x144""","1""",,899.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB48144TT,"48""x144""","1.5""",,999.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB48192,"48""x192""","1""",,1149.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB48192TT,"48""x192""","1.5""",,1299.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB48240,"48""x240""","1""",,1649.99
racetrack-conference-table-1-top,"Racetrack Conference Table 1"" Top",D,IOFRAPB48240TT,"48""x240""","1.5""",,1699.99
rambler-ottoman-8-shape-size-options,Rambler Ottoman (8 Shape & Size),D,GLB-RA2639RE,"Rectangular Bench 26.5""x39.5""",,,599.99
rambler-ottoman-8-shape-size-options,Rambler Ottoman (8 Shape & Size),D,GLB-RA2652RE,"Rectangular Bench 26.5""x52""",,,799.99
rambler-ottoman-8-shape-size-options,Rambler Ottoman (8 Shape & Size),D,GLB-RA2222SQ,"Square Bench 22""x22""",,,439.99
rambler-ottoman-8-shape-size-options,Rambler Ottoman (8 Shape & Size),D,GLB-RA2626SQ,"Square Bench 26.5""26.5""",,,469.99
rambler-ottoman-8-shape-size-options,Rambler Ottoman (8 Shape & Size),D,GLB-RA3939SQ,"Square Bench 39""x39""",,,799.99
rambler-ottoman-8-shape-size-options,Rambler Ottoman (8 Shape & Size),D,GLB-RA2639TRA,"Trapezoid Bench 26""x39""",,,595.99
rambler-ottoman-8-shape-size-options,Rambler Ottoman (8 Shape & Size),D,GLB-R2652TR,"Trapezoid Bench 26.5""x52""",,,799.99
rambler-ottoman-8-shape-size-options,Rambler Ottoman (8 Shape & Size),D,GLB-RA2626TR,"Trapezoid Bench 27.5""x27.5""",,,449.99
ranger-steel-4-post-table-42-w-x-30-d,Ranger Steel 4-Post Table 42”W x 30”D,D,SAF7732 (DIRECT),Default Title,,,3987.00
ranger-steel-4-post-table-42-w-x-30-d-with-drawer-safco,Ranger Steel 4-Post Table 42”W x 30”D with Drawer SAFCO,D,SAF7732A (DIRECT),Default Title,,,4299.99
ranger-table,Ranger Table,D,SAF-SP-7732A,Default Title,,,4451.00
rebound-armchair-polypropylene-seat-1,"Rebound™ Armchair, Polypropylene Seat",D,GLB-R5APPG,Default Title,,,359.99
rebound-armchair-upholstered-seat-r5apug,"Rebound™ Armchair, Upholstered Seat (R5APUG)",D,GLB-R5APUG,Default Title,,,389.99
reception-desk-84-x-84-1,"Reception Desk - 84"" x 84""",D,LCFPS655CPWG,Default Title,,,3438.90
reception-unit-72x72,"L shape Reception Unit 72""x72"" 15B",D,HDL-Layout # 15,Default Title,,,1999.99
recliners-by-ryno,Recliners by Ryno,D,,Default Title,,,0.00
recycled-plastic-picnic-tables,Recycled Plastic Picnic Tables,D,scn-nd426,Default Title,,,2655.00
robust-high-back-multi-tilter-chair-2526,Robust High Back Multi-Tilter Chair 2526,D,GLB 2526,Default Title,,,1544.00
rollamat-for-carpet-carpeted-floor-53-x-45-3,"RollaMat for Carpet - Carpeted Floor 53""  x 45""",D,DEFCM15233,Default Title,,,306.00
round-metal-base,Round Metal Base,D,HDL-900-ROU20BLK,Black,"27"" Desk Height",,299.99
round-metal-base,Round Metal Base,D,HDL-900-ROU20BARBLK,Black,"41"" Bar Height",,369.99
round-metal-base,Round Metal Base,D,HDL-900-ROU20CFTBLK,Black,Coffe Table Height,,299.99
round-metal-base,Round Metal Base,D,HDL-900-ROU20SIL,Silver,"27"" Desk Height",,299.99
round-metal-base,Round Metal Base,D,HDL-900-ROU20BARSIL,Silver,"41"" Bar Height",,369.99
round-metal-base,Round Metal Base,D,HDL-900-ROU20CFTSIL,Silver,Coffe Table Height,,299.99
round-metal-base,Round Metal Base,D,HDL-900-ROU20WHT,White,"27"" Desk Height",,299.99
round-metal-base,Round Metal Base,D,HDL-900-ROU20BARWHT,White,"41"" Bar Height",,369.99
round-metal-base,Round Metal Base,D,HDL-900-ROU20CFTWHT,White,Coffe Table Height,,299.99
round-table-29-high,"Round Table 29"" High",D,HDL-R36RT900CROSS30,"36""",,,369.99
round-table-29-high,"Round Table 29"" High",D,HDL-R42RT900CROSS30,"42""",,,389.00
round-table-29-high-8-colours,"Round Table 29"" High (8 Colours)",D,INV900-SQB20-BLK R30,"Black Base 36"" Round",,,469.99
round-table-29-high-8-colours,"Round Table 29"" High (8 Colours)",D,INV900-SQB20-BLK-R42,"Black Base 42"" Round",,,499.99
round-table-29-high-8-colours,"Round Table 29"" High (8 Colours)",D,INV900-SQB20-SIL R36,"Silver Base 36"" Round",,,469.99
round-table-29-high-8-colours,"Round Table 29"" High (8 Colours)",D,INV900-SQB20-SIL-R42,"Silver Base 42"" Round",,,499.99
round-table-cross-base-8-colours,Round Table Cross Base 8 Colours,D,HDLINVR36+	900-CROSS-B-27,"28.5"" High",Black,"36""",399.99
round-table-cross-base-8-colours,Round Table Cross Base 8 Colours,D,HDLINVR42+	900-CROSS-B-27,"28.5"" High",Black,"42""",429.99
round-table-cross-base-8-colours,Round Table Cross Base 8 Colours,D,HDLINVR36+	900-CROSS-B-27,"28.5"" High",Silver,"36""",399.99
round-table-cross-base-8-colours,Round Table Cross Base 8 Colours,D,HDLINVR42+	900-CROSS-B-27,"28.5"" High",Silver,"42""",429.99
round-table-cross-base-8-colours,Round Table Cross Base 8 Colours,D,HDLINVR36+	900-CNTR27,"38.5"" High",Black,"36""",469.99
round-table-cross-base-8-colours,Round Table Cross Base 8 Colours,D,HDLINVR42+	900-CNTR27,"38.5"" High",Black,"42""",499.99
round-table-cross-base-8-colours,Round Table Cross Base 8 Colours,D,HDLINVR36+900-CNTR27,"38.5"" High",Silver,"36""",469.99
round-table-cross-base-8-colours,Round Table Cross Base 8 Colours,D,HDLINVR42+900-CNTR27,"38.5"" High",Silver,"42""",499.99
round-table-glass-top,Round Table Glass Top,D,OSP-MG1230R-NB,Default Title,,,420.00
round-table-glass-top-1,Round Table Glass Top,D,OSP-MG0920R-NB,Default Title,,,325.00
round-table-x-base-5,Round Table - X-Base,D,GLBNL36RX,"36""",,,349.99
round-table-x-base-5,Round Table - X-Base,D,GLBNL42RX,"42""",,,399.99
ryno-patio-furniture-waterproof-polyethylene,Ryno Patio Furniture Waterproof Polyethylene,D,,Default Title,,,0.00
safco-2130sl-desk-mount-for-monitor-keyboard,"Safco 2130SL Desk Mount for Monitor, Keyboard",D,,Default Title,,,319.30
safe-digital-fire-water-file,Safe Digital Fire/Water File,D,SENFHW40300NAFHR,Default Title,,,401.19
safe-small-security-safe-with-electronic-lock-8-7-x-13-8-x-10-6-3,"Safe Small Security Safe with Electronic Lock  8.7"" x 13.8"" x 10.6""",D,SENX055NOPROPLEF,Default Title,,,239.99
scoot-8945bl-lectern,Scoot 8945BL Lectern,D,SAF8945BL,Default Title,,,829.99
scoot-multi-purpose-lectern-8922bl-1,Scoot™ Multi-Purpose Lectern 8922BL,D,SAF-8922BL,Default Title,,,847.00
screenflex-5-panel-mobile-light-duty-portable-room-divider-65h-x-95w-fabric-color-stone,"Screenflex 5 Panel Mobile Light-Duty Portable Room Divider, 6'5""H x 9'5""W, Fabric Color: Stone",D,,Default Title,,,1699.99
screenflex-room-dividers,Screenflex Room Dividers,D,GLI T9A240017GY,"48""x157""",,,2719.00
screenflex-room-dividers,Screenflex Room Dividers,D,GLI T9AB226533,"48""x201""",,,2639.00
screenflex-room-dividers,Screenflex Room Dividers,D,GLI T9AB226455,"48""x69""",,,1489.00
screenflex-room-dividers,Screenflex Room Dividers,D,GLI T9A240022BL,"60""x113""",,,2365.00
screenflex-room-dividers,Screenflex Room Dividers,D,GLI T9AB226524,"60""x157""",,,2239.00
screenflex-room-dividers,Screenflex Room Dividers,D,GLI-T9A240025BL,"60""x245""",,,3839.00
